"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"19.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"18.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"17.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"16.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"13.06.2014","0,10","0,10","0,10","0,10","","11,11%"
"12.06.2014","0,09","0,09","0,09","0,09","","0,00%"
"11.06.2014","0,09","0,09","0,09","0,09","","0,00%"
"10.06.2014","0,09","0,09","0,09","0,09","","0,00%"
"09.06.2014","0,09","0,09","0,09","0,09","","0,00%"
"06.06.2014","0,09","0,09","0,09","0,09","","0,00%"
"05.06.2014","0,09","0,09","0,09","0,09","","0,00%"
"04.06.2014","0,09","0,09","0,09","0,09","","-10,00%"
"03.06.2014","0,10","0,10","0,10","0,10","","11,11%"
"02.06.2014","0,09","0,09","0,09","0,09","","12,50%"
"30.05.2014","0,08","0,08","0,08","0,08","","-11,11%"
"29.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"28.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"27.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"23.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"22.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"21.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"20.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"19.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"16.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"15.05.2014","0,09","0,09","0,09","0,09","","12,50%"
"14.05.2014","0,08","0,08","0,08","0,08","","-11,11%"
"13.05.2014","0,09","0,09","0,09","0,09","","12,50%"
"12.05.2014","0,08","0,08","0,08","0,08","","0,00%"
"09.05.2014","0,08","0,08","0,08","0,08","","0,00%"
"08.05.2014","0,08","0,08","0,08","0,08","","0,00%"
"07.05.2014","0,08","0,08","0,08","0,08","","-11,11%"
"06.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"05.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"02.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"01.05.2014","0,09","0,09","0,09","0,09","","0,00%"
"30.04.2014","0,09","0,09","0,09","0,09","","-10,00%"
"29.04.2014","0,10","0,10","0,10","0,10","","11,11%"
"28.04.2014","0,09","0,09","0,09","0,09","","0,00%"
"25.04.2014","0,09","0,09","0,09","0,09","","-10,00%"
"24.04.2014","0,10","0,10","0,10","0,10","","0,00%"
"23.04.2014","0,10","0,10","0,10","0,10","","0,00%"
"22.04.2014","0,10","0,10","0,10","0,10","","0,00%"
"21.04.2014","0,10","0,10","0,10","0,10","","0,00%"
"18.04.2014","0,10","0,10","0,10","0,10","","11,11%"
"17.04.2014","0,09","0,09","0,09","0,09","","0,00%"
"16.04.2014","0,09","0,09","0,09","0,09","","-10,00%"
"15.04.2014","0,10","0,10","0,10","0,10","","11,11%"
"14.04.2014","0,09","0,09","0,09","0,09","","0,00%"
"11.04.2014","0,09","0,09","0,09","0,09","","12,50%"
"10.04.2014","0,08","0,08","0,08","0,08","","0,00%"
"09.04.2014","0,08","0,08","0,08","0,08","","0,00%"
"08.04.2014","0,08","0,08","0,08","0,08","","-11,11%"
"07.04.2014","0,09","0,09","0,09","0,09","","12,50%"
"04.04.2014","0,08","0,08","0,08","0,08","","0,00%"
"03.04.2014","0,08","0,08","0,08","0,08","","-11,11%"
"02.04.2014","0,09","0,09","0,09","0,09","","12,50%"
"01.04.2014","0,08","0,08","0,08","0,08","","33,33%"
"31.03.2014","0,06","0,06","0,06","0,06","","-25,00%"
"28.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"27.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"26.03.2014","0,08","0,08","0,08","0,08","","-11,11%"
"25.03.2014","0,09","0,09","0,09","0,09","","0,00%"
"24.03.2014","0,09","0,09","0,09","0,09","","12,50%"
"21.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"20.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"19.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"18.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"17.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"14.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"13.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"12.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"11.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"10.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"07.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"06.03.2014","0,08","0,08","0,08","0,08","","0,00%"
"05.03.2014","0,08","0,08","0,08","0,08","","14,29%"
"04.03.2014","0,07","0,07","0,07","0,07","","0,00%"
"03.03.2014","0,07","0,07","0,07","0,07","","16,67%"
"28.02.2014","0,06","0,06","0,06","0,06","","-14,29%"
"27.02.2014","0,07","0,07","0,07","0,07","","0,00%"
"26.02.2014","0,07","0,07","0,07","0,07","","0,00%"
"25.02.2014","0,07","0,07","0,07","0,07","","0,00%"
